-6.796893971509e-01,1.558983828544e+00,-7.632783294298e-17,1.558983828544e+00,-2.238673225694e+00,-1.526556658860e-16,3.469446951954e-17,-1.873501354055e-16,2.838155968005e-01
-6.796893971509e-01,-1.558983828544e+00,2.775557561563e-17,-1.558983828544e+00,-2.238673225694e+00,-6.245004513517e-17,-2.359223927328e-16,1.595945597899e-16,2.838155968005e-01
-6.796893971509e-01,-1.558983828544e+00,1.734723475977e-16,-1.558983828544e+00,-2.238673225694e+00,2.775557561563e-17,6.938893903907e-18,-6.938893903907e-17,2.838155968005e-01
-6.796893971509e-01,1.558983828544e+00,6.938893903907e-17,1.558983828544e+00,-2.238673225694e+00,1.526556658860e-16,6.938893903907e-17,-2.289834988289e-16,2.838155968005e-01
2.838155968005e-01,-2.775557561563e-17,0.000000000000e+00,8.326672684689e-17,-6.796893971508e-01,1.558983828544e+00,5.551115123126e-17,1.558983828544e+00,-2.238673225694e+00
2.838155968005e-01,-1.942890293094e-16,-6.938893903907e-17,2.775557561563e-17,-6.796893971509e-01,-1.558983828544e+00,4.163336342344e-17,-1.558983828544e+00,-2.238673225694e+00
2.838155968005e-01,-6.938893903907e-17,2.151057110211e-16,-1.249000902703e-16,-6.796893971509e-01,-1.558983828544e+00,-1.179611963664e-16,-1.558983828544e+00,-2.238673225694e+00
2.838155968005e-01,6.938893903907e-17,0.000000000000e+00,6.938893903907e-17,-6.796893971509e-01,1.558983828544e+00,-5.551115123126e-17,1.558983828544e+00,-2.238673225694e+00
-2.238673225694e+00,-3.469446951954e-17,1.558983828544e+00,7.632783294298e-17,2.838155968005e-01,1.179611963664e-16,1.558983828544e+00,6.245004513517e-17,-6.796893971509e-01
-2.238673225694e+00,0.000000000000e+00,-1.558983828544e+00,-5.551115123126e-17,2.838155968005e-01,8.326672684689e-17,-1.558983828544e+00,-1.387778780781e-17,-6.796893971509e-01
-2.238673225694e+00,6.938893903907e-17,-1.558983828544e+00,1.387778780781e-17,2.838155968005e-01,-4.163336342344e-17,-1.558983828544e+00,-1.387778780781e-16,-6.796893971509e-01
-2.238673225694e+00,-4.857225732735e-17,1.558983828544e+00,-4.857225732735e-17,2.838155968005e-01,-1.387778780781e-17,1.558983828544e+00,0.000000000000e+00,-6.796893971509e-01
3.830857497609e-01,-3.929143239087e-01,-6.699171783485e-01,-3.929143239087e-01,-3.516953271369e-01,2.905696058620e-01,-6.699171783485e-01,2.905696058620e-01,-3.139042262406e-02
4.671976833100e+00,-2.322064729208e+00,-1.675775125559e+00,-2.322064729208e+00,-2.201736004834e+00,2.106495323641e-01,-1.675775125559e+00,2.106495323641e-01,-2.470240828266e+00
6.529691179835e-01,4.114678333665e-01,6.553289089219e-01,4.114678333665e-01,-4.304977196987e-01,2.186081497336e-01,6.553289089219e-01,2.186081497336e-01,-2.224713982848e-01
-4.354049565989e-01,2.245281455586e-01,4.217777526368e-01,2.245281455586e-01,-2.257937315188e-01,6.665353904159e-01,4.217777526368e-01,6.665353904159e-01,6.611986881177e-01
2.141099693986e-01,4.307710192331e-01,2.215614730032e-01,4.307710192331e-01,2.008763652606e-02,1.762704663225e-01,2.215614730032e-01,1.762704663225e-01,-2.341976059246e-01
-4.997190661384e-01,4.131342562786e-01,4.875084313751e-01,4.131342562786e-01,8.025901062602e-02,9.512641056200e-01,4.875084313750e-01,9.512641056200e-01,4.194600555124e-01
7.696803470249e-01,6.665746071936e-01,4.225931364403e-01,6.665746071936e-01,-2.855290131018e-01,1.994138802825e-01,4.225931364403e-01,1.994138802825e-01,-4.841513339231e-01
-2.418645046920e+00,6.959427031282e-01,-1.208162038755e+00,6.959427031282e-01,-5.561390870236e+00,-1.208048007716e-02,-1.208162038755e+00,-1.208048007716e-02,-4.586334697203e+00
-5.547975834969e-01,-8.069950586560e-02,-1.770170916514e-01,-8.069950586560e-02,-2.774385296662e-01,6.495944323929e-01,-1.770170916514e-01,6.495944323929e-01,8.322361131631e-01
-4.893455625390e-01,6.240452190339e-01,-6.900745734598e-01,6.240452190339e-01,1.127485881044e-01,-1.120555337554e+00,-6.900745734598e-01,-1.120555337554e+00,3.765969744346e-01
1.155292903941e-01,-2.545314325277e-01,-3.418244388560e-01,-2.545314325277e-01,-1.224548470435e-01,2.175117661960e-01,-3.418244388560e-01,2.175117661960e-01,6.925556649414e-03
1.715974988255e+00,4.620100688389e-02,-1.322609189440e-01,4.620100688389e-02,-8.759197479512e-01,-2.193351663085e-03,-1.322609189440e-01,-2.193351663085e-03,-8.400552403040e-01
-3.922119997007e-01,-1.524041385553e-01,1.323265044859e-01,-1.524041385553e-01,2.766853014416e-01,-6.147109827035e-01,1.323265044859e-01,-6.147109827035e-01,1.155266982591e-01
1.559825585263e-01,2.564296229840e+00,2.556800673019e-03,2.564296229840e+00,1.633739114952e+00,3.162287317871e-03,2.556800673019e-03,3.162287317870e-03,-1.789721673478e+00
-7.043850596451e-02,-5.277160676886e-01,-3.679442670410e-01,-5.277160676886e-01,2.099040155518e-01,4.783459427244e-01,-3.679442670410e-01,4.783459427244e-01,-1.394655095873e-01
-4.406798985936e+00,-5.984914671816e-01,5.107429060075e-01,-5.984914671816e-01,-4.759596527042e+00,-2.503870382706e-02,5.107429060075e-01,-2.503870382706e-02,-3.399975101380e+00
-1.885246835939e-01,-2.581509020375e+00,3.540316534837e-01,-2.581509020375e+00,1.992619450932e+00,-5.196287048792e-01,3.540316534837e-01,-5.196287048792e-01,-1.804094767338e+00
-3.925726950642e-02,-3.092818300430e-01,-4.926490155314e-01,-3.092818300430e-01,-1.720476570204e-01,3.999358563416e-01,-4.926490155314e-01,3.999358563416e-01,2.113049265269e-01
-1.573431445151e+00,-1.371377610423e+00,-3.673900774435e-02,-1.371377610423e+00,3.697834706771e+00,2.230349214220e-01,-3.673900774435e-02,2.230349214220e-01,-2.124403261620e+00
-4.728079705165e-01,-2.410239407061e-01,-2.799544033730e-01,-2.410239407061e-01,1.106609879349e-01,7.858351347974e-01,-2.799544033730e-01,7.858351347974e-01,3.621469825816e-01
-4.353690958734e+00,4.384565465122e-01,4.083847776650e-01,4.384565465122e-01,-3.737536162303e+00,3.761197934982e-01,4.083847776650e-01,3.761197934982e-01,-4.475143493323e+00
4.634174000966e-02,8.441489230531e-01,-4.324174819884e-01,8.441489230531e-01,3.470339637381e-01,-5.120328326390e-01,-4.324174819884e-01,-5.120328326390e-01,-3.933757037478e-01
-8.336393526948e-02,1.057465391718e-01,6.896035446420e-01,1.057465391718e-01,-4.942482510935e-01,1.714214467879e-01,6.896035446420e-01,1.714214467879e-01,5.776121863630e-01
-1.017394761656e+00,1.191299480641e+00,-1.415670365956e-02,1.191299480641e+00,2.460285047090e+00,-5.304227006565e-02,-1.415670365956e-02,-5.304227006565e-02,-1.442890285434e+00
-4.541862436695e+00,-1.182105090093e+00,2.490838263957e-02,-1.182105090093e+00,-2.882206201290e+00,-5.601584034176e-02,2.490838263957e-02,-5.601584034176e-02,-5.142301976375e+00
8.793730618836e-04,7.972952444046e-01,-9.132206289621e-01,7.972952444046e-01,-1.140996150288e-01,-8.532367776034e-01,-9.132206289621e-01,-8.532367776034e-01,1.132202419669e-01
-4.186694723639e-01,-6.924475830763e-03,-7.329845420391e-03,-6.924475830763e-03,1.685646260847e-01,6.259405558540e-01,-7.329845420391e-03,6.259405558540e-01,2.501048462791e-01
-2.684820282558e+00,-8.718090742104e-01,3.930696131822e-01,-8.718090742104e-01,2.450634973162e+00,-3.587638774169e+00,3.930696131822e-01,-3.587638774169e+00,2.341853093955e-01
-1.296527877079e+00,3.949508112992e-03,2.974241042669e+00,3.949508112992e-03,-2.804020335501e+00,2.511332075556e-02,2.974241042669e+00,2.511332075556e-02,4.100548212579e+00
-1.477402094407e-01,-2.809667818055e+00,3.132566650195e+00,-2.809667818055e+00,-2.996806320862e-01,-3.340321661876e+00,3.132566650195e+00,-3.340321661876e+00,4.474208415269e-01
-1.324888834263e-01,5.307781876625e-01,6.615965976827e-01,5.307781876625e-01,-8.809750471887e-02,6.945212725438e-01,6.615965976827e-01,6.945212725438e-01,2.205863881451e-01
3.829677673823e-02,-2.485164282500e-01,2.599665328714e-01,-2.485164282500e-01,-2.926187878839e-02,-2.269571926876e-01,2.599665328714e-01,-2.269571926876e-01,-9.034897949838e-03
-4.247947422835e-01,-3.352958885800e-01,-4.040683765020e-01,-3.352958885800e-01,5.677876238895e-02,7.954240437584e-01,-4.040683765020e-01,7.954240437584e-01,3.680159798945e-01
3.818078086363e-01,5.631246472371e-01,3.822669350083e-01,5.631246472371e-01,-8.803732482226e-02,2.520001116614e-01,3.822669350083e-01,2.520001116614e-01,-2.937704838140e-01
-4.491635753482e-01,-2.712566419687e-01,-2.291559741122e-01,-2.712566419687e-01,3.393379433081e-01,7.463927277807e-01,-2.291559741122e-01,7.463927277807e-01,1.098256320401e-01
-1.570352049847e+00,1.008931600437e-01,2.097437830698e-01,1.008931600437e-01,-6.020894182479e-01,1.910464351427e+00,2.097437830698e-01,1.910464351427e+00,2.172441468095e+00
-3.387509512279e+00,-1.131200023942e+00,4.361921631676e-01,-1.131200023942e+00,-5.453886210454e+00,8.798320103662e-01,4.361921631676e-01,8.798320103662e-01,-3.724974891627e+00
-1.687251177931e-01,-1.202214815170e+00,1.861456473442e-01,-1.202214815170e+00,1.030230501539e+00,-3.010023149215e-01,1.861456473442e-01,-3.010023149215e-01,-8.615053837464e-01
1.447777100340e-01,-4.226090345052e-01,-1.410092328401e-01,-4.226090345052e-01,1.074797643040e-01,1.343528691670e-01,-1.410092328401e-01,1.343528691670e-01,-2.522574743380e-01
-3.891516281547e+00,8.503326858722e-02,4.941010841624e-03,8.503326858722e-02,-4.297418477868e+00,5.226430473805e-02,4.941010841624e-03,5.226430473805e-02,-4.377435854944e+00
2.076736499101e-01,2.388390309018e-02,-6.403480146663e-01,2.388390309018e-02,-4.270589745837e-01,-2.434033583469e-02,-6.403480146663e-01,-2.434033583469e-02,2.193853246737e-01
-9.011711831550e-01,9.757198773686e-02,4.264881944905e-01,9.757198773686e-02,-7.914887807223e-01,6.531289829811e-01,4.264881944905e-01,6.531289829811e-01,1.692659963877e+00
-8.017440310961e-01,2.533240955199e-01,4.374441421036e-01,2.533240955199e-01,-2.439696282637e-01,1.139409616750e+00,4.374441421036e-01,1.139409616750e+00,1.045713659360e+00
-8.993195167054e-01,5.280174949024e-03,8.231900946953e-02,5.280174949024e-03,-8.573583532631e-01,1.839176153139e-01,8.231900946953e-02,1.839176153139e-01,1.756677869969e+00
-2.448259510321e-01,1.600058893410e+00,1.658842041285e+00,1.600058893410e+00,2.289874775444e-02,1.848408119415e+00,1.658842041285e+00,1.848408119415e+00,2.219272032776e-01
-3.393159290984e-01,1.101025972191e-01,-9.177053842538e-02,1.101025972191e-01,2.605649169116e-01,-5.197042693448e-01,-9.177053842538e-02,-5.197042693448e-01,7.875101218679e-02
7.038217618171e-02,-1.053760380378e+00,-6.065419552569e-01,-1.053760380378e+00,3.678133576772e-01,6.890497305318e-01,-6.065419552569e-01,6.890497305318e-01,-4.381955338589e-01
-1.107903168909e+00,-4.518873465705e-01,-1.402987052129e+00,-4.518873465705e-01,-1.141813912140e+00,1.460325016768e+00,-1.402987052129e+00,1.460325016768e+00,2.249717081049e+00
6.161489801206e-02,-7.763596670014e-01,4.499518412334e-01,-7.763596670014e-01,2.614422042779e-01,-5.078291039496e-01,4.499518412334e-01,-5.078291039496e-01,-3.230571022899e-01
-4.134107726146e+00,5.827786885622e-02,-1.064347414837e-03,5.827786885622e-02,-4.216911406493e+00,-1.754370488285e-02,-1.064347414837e-03,-1.754370488285e-02,-4.215351481720e+00
7.292722983414e-01,8.065806993029e-01,-9.103105960822e-01,8.065806993029e-01,-4.104016308739e-01,-4.614610642547e-01,-9.103105960822e-01,-4.614610642547e-01,-3.188706674675e-01
6.403915641130e-02,2.479526820291e-01,-3.549451341130e-01,2.479526820291e-01,-1.218421471818e-01,-2.462268407438e-01,-3.549451341130e-01,-2.462268407438e-01,5.780299077051e-02
-7.040203478553e-02,2.189845164576e-01,-2.154429689380e-01,2.189845164576e-01,3.945843838880e-02,-2.763580617253e-01,-2.154429689380e-01,-2.763580617253e-01,3.094359639673e-02
-7.537189141664e-01,-1.447833024523e-02,-4.015209501015e-01,-1.447833024523e-02,-7.995961702876e-01,9.117658158842e-02,-4.015209501015e-01,9.117658158842e-02,1.553315084454e+00
-4.085857325715e+00,-2.077324983674e-01,2.288354888018e-02,-2.077324983674e-01,-4.231348517467e+00,1.906407462908e-01,2.288354888018e-02,1.906407462908e-01,-4.249164771177e+00
-5.265020966792e-01,7.125891038742e-01,5.688854352041e-01,7.125891038742e-01,4.819270660079e-01,1.124005211068e+00,5.688854352041e-01,1.124005211068e+00,4.457503067123e-02
-6.584593837515e-01,-2.780793684592e-01,-3.642559225648e-01,-2.780793684592e-01,3.106252656393e-02,1.046522911156e+00,-3.642559225648e-01,1.046522911156e+00,6.273968571875e-01
-2.054334584568e-01,-2.857505395702e-01,-2.053976984174e-01,-2.857505395702e-01,2.427320083993e-01,4.236098562590e-01,-2.053976984174e-01,4.236098562590e-01,-3.729854994252e-02
-2.336932131819e-01,-3.926385736386e-01,1.071318915944e+00,-3.926385736386e-01,-6.471595522723e-01,-6.774084776620e-01,1.071318915944e+00,-6.774084776620e-01,8.808527654542e-01
-6.455152857231e-02,1.744658285268e-01,-1.912389963082e-01,1.744658285268e-01,1.039078745722e-02,-2.368288007062e-01,-1.912389963082e-01,-2.368288007062e-01,5.416074111509e-02
9.264623013573e-02,1.340608336700e-01,-3.567639619521e-01,1.340608336700e-01,-2.034182317519e-01,-1.379019833463e-01,-3.567639619521e-01,-1.379019833463e-01,1.107720016162e-01
1.279879352164e-01,6.574868470692e-01,-5.145375409653e-01,6.574868470692e-01,5.774776298551e-02,-4.848085017348e-01,-5.145375409653e-01,-4.848085017348e-01,-1.857356982019e-01
1.219162913218e+00,-9.770680543457e-01,1.464666787815e-01,-9.770680543457e-01,-3.792547126748e-01,-6.525659551401e-02,1.464666787815e-01,-6.525659551400e-02,-8.399082005430e-01
2.895535700084e-01,-3.703330122450e-01,-3.957903645959e-01,-3.703330122450e-01,-1.586346155517e-01,2.222176318920e-01,-3.957903645959e-01,2.222176318920e-01,-1.309189544567e-01
-4.178246675168e-02,4.149015116272e-01,-2.291096232715e-01,4.149015116272e-01,2.161220221712e-01,-3.109576406975e-01,-2.291096232715e-01,-3.109576406975e-01,-1.743395554195e-01
1.637644909396e+00,2.704643293353e+00,6.573888760069e-01,2.704643293353e+00,2.543279916721e-01,3.995525028679e-01,6.573888760069e-01,3.995525028679e-01,-1.891972901068e+00
-3.296591212271e-02,-2.957282259859e-01,-1.563332668567e+00,-2.957282259859e-01,-1.071447206846e+00,4.626837655379e-01,-1.563332668567e+00,4.626837655379e-01,1.104413118969e+00
-1.169062311468e+00,2.376805058432e-01,-1.832093459853e+00,2.376805058432e-01,-1.750347569332e+00,-8.623914692399e-01,-1.832093459853e+00,-8.623914692399e-01,2.919409880800e+00
-6.785266765043e-01,6.309513213825e-01,-7.432471234576e-02,6.309513213825e-01,1.502501125558e+00,-2.931111799886e-01,-7.432471234576e-02,-2.931111799886e-01,-8.239744490534e-01
-3.915868692021e+00,-8.198715389712e-01,-1.520707187375e-01,-8.198715389712e-01,-5.358358574506e+00,2.876983325541e-01,-1.520707187375e-01,2.876983325541e-01,-3.292143347832e+00
4.199168658326e+00,-7.396206230598e-01,8.041830770173e-01,-7.396206230598e-01,-2.297133650064e+00,-5.162179265643e-02,8.041830770173e-01,-5.162179265643e-02,-1.902035008263e+00
-3.711943397928e+00,2.233319800251e-01,3.410381932848e-01,2.233319800251e-01,-4.510491246204e+00,1.191012122671e-01,3.410381932848e-01,1.191012122671e-01,-4.343935970227e+00
9.887682750825e-01,-2.150566960206e+00,1.250108038085e+00,-2.150566960206e+00,1.468742735895e-01,-9.074949570371e-01,1.250108038085e+00,-9.074949570371e-01,-1.135642548672e+00
3.138092049404e-01,9.726563666742e-01,1.066283653356e+00,9.726563666742e-01,-2.188863207781e-01,8.062025713285e-01,1.066283653356e+00,8.062025713285e-01,-9.492288416226e-02
3.019259487265e-01,-8.042295404057e-01,7.291957493351e-01,-8.042295404057e-01,-8.946159235390e-02,-5.663645698467e-01,7.291957493351e-01,-5.663645698467e-01,-2.124643563726e-01
1.767750068500e+00,-1.355819148943e+00,6.930378075799e-01,-1.355819148943e+00,-6.420649400919e-01,-2.747304345449e-01,6.930378075799e-01,-2.747304345449e-01,-1.125685128408e+00
-4.893336479912e-02,2.471665551939e+00,-2.837458344883e+00,2.471665551939e+00,-3.235407476415e-01,-2.846619371859e+00,-2.837458344883e+00,-2.846619371859e+00,3.724741124406e-01
-7.220254452258e-02,4.315174732380e-01,5.892411479648e-01,4.315174732380e-01,-1.367528773528e-01,5.497157607630e-01,5.892411479648e-01,5.497157607630e-01,2.089554218753e-01
7.220217439217e-02,3.366577821709e-01,1.953816038040e-01,3.366577821709e-01,7.627516714650e-02,1.961754783923e-01,1.953816038040e-01,1.961754783923e-01,-1.484773415387e-01
-7.315618092807e-02,-3.176000083472e-01,-1.014332320265e+00,-3.176000083472e-01,-6.293480272004e-01,4.789918649576e-01,-1.014332320265e+00,4.789918649576e-01,7.025042081285e-01
5.563022091593e-01,1.549452554665e+00,-1.363893363061e+00,1.549452554665e+00,-1.026554141378e-01,-1.055578899686e+00,-1.363893363061e+00,-1.055578899686e+00,-4.536467950215e-01
-4.598139905032e-01,2.431603608211e-01,-3.464741307323e-01,2.431603608211e-01,-4.575603360129e-02,-7.556435119796e-01,-3.464741307323e-01,-7.556435119796e-01,5.055700241045e-01
-1.839195876276e+00,8.492763867276e-01,-2.894110556679e-01,8.492763867276e-01,2.694521896081e+00,-2.162533214801e+00,-2.894110556679e-01,-2.162533214801e+00,-8.553260198051e-01
-4.689127112145e-02,-7.254049034247e-01,3.935098350696e-01,-7.254049034247e-01,3.581836255201e-01,-5.169532048843e-01,3.935098350696e-01,-5.169532048843e-01,-3.112923543987e-01
4.430626067406e-01,7.420390781454e-01,-4.281777128515e-01,7.420390781454e-01,-3.872232713948e-02,-3.057552306840e-01,-4.281777128515e-01,-3.057552306840e-01,-4.043402796012e-01
-3.782289739869e+00,-1.196321671811e-01,1.139092217465e+00,-1.196321671811e-01,-5.230208750553e+00,-1.295914571571e-02,1.139092217465e+00,-1.295914571571e-02,-3.553872123938e+00
-9.681080253677e-01,4.789145259611e-01,-1.089136351970e-01,4.789145259611e-01,1.849657715095e+00,-7.307665390993e-01,-1.089136351970e-01,-7.307665390993e-01,-8.815496897273e-01
1.746498822076e-01,1.906894883898e+00,-8.661827466654e-01,1.906894883898e+00,7.937274532801e-01,-9.683977512292e-01,-8.661827466654e-01,-9.683977512292e-01,-9.683773354877e-01
1.701073711259e+00,-5.219932743740e-01,3.101384234770e+00,-5.219932743740e-01,-2.072168732133e+00,-4.809405043685e-01,3.101384234770e+00,-4.809405043685e-01,3.710950208739e-01
3.753222601647e-01,3.059284445623e-01,-1.488898616415e+00,3.059284445623e-01,-9.566433083000e-01,-3.468530181940e-01,-1.488898616415e+00,-3.468530181940e-01,5.813210481354e-01
-8.542273638821e-02,-2.307646923358e-01,-3.567179871886e-01,-2.307646923358e-01,-1.094627065396e-01,3.396062102692e-01,-3.567179871886e-01,3.396062102692e-01,1.948854429279e-01
-3.786778299691e+00,-3.056024391359e-01,-5.110510329947e-01,-3.056024391359e-01,-3.434955928377e+00,-1.131529413897e+00,-5.110510329947e-01,-1.131529413897e+00,-5.344636386290e+00
-1.634010211335e-01,2.721989701174e-01,2.300855532563e-01,2.721989701174e-01,1.473553286403e-01,3.971994572224e-01,2.300855532563e-01,3.971994572224e-01,1.604569249325e-02
